State,Zip,Utility,Population Served,Contaminant_Factor,county_FIPS
AZ,85138,Valle Escondido Domestic Water Improvement District,405,1912,
AZ,85138,Seven Ranch Domestic Water Improvement District,95,2306,
AZ,85138,Maricopa Domestic Water Improvement District,1028,1980,
AZ,85139,Goodyear Water Department,50001,2912,
AZ,85139,Thunderbird Farms Domestic Water Improvement District,1600,2514,
AZ,85139,Papago Butte Domestic Water Improvement District,500,1374,
AZ,85139,Antelope Peak Domestic Water Improvement District,150,1724,
AZ,85139,American Realty Mortgage Company,56,7154,
AZ,85139,Ranches At Maricopa Water,30,1021,
AZ,85140,Sun Valley Farms Unit Vi,600,83,
AZ,85140,Town of Queen Creek,81919,1040,
AZ,85140,Skyline Resort Rv Park,375,734,
AZ,85141,Eloy City of,9700,1527,
AZ,85142,Chandler Heights Citrus Irrigation District,2520,2204,
AZ,85143,Diversified Water Utilities Inc.,4063,553,
AZ,85191,Lago Del Oro Water Company,16445,1067,
AZ,85192,Indian Hills Estates,30,1382,
AZ,85192,Aravaipa Water Company,75,652,
AZ,85193,Casa Grande West Water Company,834,177,
AZ,85193,Casa Grande South Water Company,220,2046,
AZ,85194,Signal Peak Water Company,99,2129,
AZ,85212,Arizona Dairy Company Llp,100,1619,
AZ,85248,Pima Utilities,20000,1479,
AZ,85249,Gilbert Rigg Well Co-op,95,634,
AZ,85249,Peekaboo Water Co-op,100,2402,
AZ,85253,Berneil Water Company,1315,2433,
AZ,85255,Rio Verde Utilities,3184,64,
AZ,85262,Carefree Water Company,3420,1128,
AZ,85262,Tonto Hills Domestic Water Improvement District,225,2290,
AZ,85286,Alma Ranchettes,100,661,
AZ,85286,The Oaks Mobile Home Park,180,30,
AZ,85286,Germann Water Users Association,35,76,
AZ,85296,Sontel Trust Water Co-op,80,86,
AZ,85298,Greenfield Ranchettes,53,2474,
AZ,85307,Liberty Water Lpsco,50045,3811,
AZ,85307,Hacienda Del Sol Mobile Home Park,300,1612,
AZ,85307,City of El Mirage,39884,2600,
AZ,85307,Epcor Water - Sun City,38016,4702,
AZ,85309,Adaman Mutual Water Company,700,1719,
AZ,85321,Ajo Improvement Company,1600,679,
AZ,85321,Ajo Domestic Water Improvement District,405,772,
AZ,85321,Why Domestic Water Improvement District,400,1743,
AZ,85324,Coldwater Canyon 1,795,4694,
AZ,85326,City of Buckeye Sonora - Sundance,15783,5473,
AZ,85326,Clearwater Utility Company Inc.,2175,1550,
AZ,85326,Buckeye City of,4035,1900,
AZ,85326,Aspc Lewis Complex Water System,4300,52,
AZ,85326,Hopeville Water System,125,842,
AZ,85326,Grandview Water Company,50,767,
AZ,85326,Country Home Mobile Home Park,300,230,
AZ,85326,Triple G Dairy,84,27,
AZ,85326,Buckeye Acres Mobile Home Park,71,398,
AZ,85332,Escapees At North Ranch,500,74,
AZ,85332,Wickenburg Ranch Estates,300,723,
AZ,85334,Cibola Mutual Water Company,162,1136,
AZ,85335,City of Surprise - Mountain Vista,31649,2718,
AZ,85337,Paloma Ranch,112,134,
AZ,85340,Tierra Buena Water Company,315,2370,
AZ,85341,City of Tucson,675686,765,
AZ,85341,Metropolitan DWID,44998,373,
AZ,85341,Community WC of Green Valley,22500,1471,
AZ,85341,Sahuarita Water Company,16200,2177,
AZ,85341,Flowing Wells Irrigation District,16000,972,
AZ,85341,USAF Davis Monthan AFB,16000,521,
AZ,85341,Vail Water Company,13000,1002,
AZ,85341,Green Valley Domestic Water Improvement District,8424,1782,
AZ,85341,Tucson Water Corona De Tucson,9187,947,
AZ,85342,Morristown Water Company,120,2230,
AZ,85342,Brooke Water LLC - Circle City Water Company,459,4998,
AZ,85342,Wickenburg Town of,6250,994,
AZ,85344,Ehrenberg Improvement Association,939,603,
AZ,85344,Cienega Water Company Inc.,108,1584,
AZ,85344,Hillcrest Water Company,150,36,
AZ,85346,Q Mountain Water Company,1125,263,
AZ,85346,Q Mountain Vista Mobile Home Park,440,714,
AZ,85347,Mohawk Valley School District,220,1119,
AZ,85348,Salome Water Company,350,512,
AZ,85350,City of Somerton,15818,587,
AZ,85350,Aspc Yuma,4197,30,
AZ,85350,City of San Luis,27800,1474,
AZ,85350,Valley Vista Water Company,300,9,
AZ,85352,Tacna Water Management Company,200,5982,
AZ,85352,Mohawk Utility Company,267,1286,
AZ,85354,Water Utility of Greater Tonopah Garden,17,5737,
AZ,85354,Belmont Mountain Dairy,72,282,
AZ,85354,Wugt - West Phoenix Estates 6 Domestic Water Improvement District,25,988,
AZ,85354,Roseview Water Company,16,385,
AZ,85354,Wugt B D Buckeye Ranch Domestic Water Improvement District,81,1424,
AZ,85354,Dixie Water Company,36,2194,
AZ,85355,Vwc Buckeye Div - Sonoran Ridge,58,7053,
AZ,85355,Olive Avenue Homeowners Association,25,1612,
AZ,85356,Antelope Water Company,163,1107,
AZ,85356,Citrus Park Water Company,30,4612,
AZ,85360,City of Lake Havasu,54610,2346,
AZ,85360,Kingman Municipal Water,45000,2066,
AZ,85360,Epcor Water - Mohave,36330,490,
AZ,85360,Bermuda Water Company Inc,18000,1024,
AZ,85360,Valley Pioneers Water Company Inc.,5128,2144,
AZ,85361,Patton Place Estates,419,698,
AZ,85361,Peak View Ranch,232,709,
AZ,85361,Mobile Gardens Domestic Water Improvement District,320,719,
AZ,85361,West End Water Company - Wheat,53,24,
AZ,85361,Beardsley Water Company 1,1471,857,
AZ,85361,Rancho Wells Inc.,51,13,
AZ,85364,River Rv Ranch,71,529,
AZ,85365,Fishers Landing Resort,402,1566,
AZ,85365,Far West Water & Sewer Inc,32425,1828,
AZ,85365,U.S. Army Ypg Main Administrative Area,1500,90,
AZ,85365,Rancheros Bonitos Water Company,144,142,
AZ,85365,Shepard Water Company,420,3211,
AZ,85365,Jones Co-op Water Association,35,2132,
AZ,85365,G & L Mobile Park,90,87,
AZ,85365,Tierra Mesa Estates Water Company,680,156,
AZ,85365,Yuma Lakes Resort,732,4300,
AZ,85365,Sierra Pacific Mobile Manor,816,5200,
AZ,85365,Sun Leisure Estates Utilities Company,143,719,
AZ,85365,Laguna Mobile Home and Rv Park,450,2011,
AZ,85365,Sunset Mobile Home Park,43,1250,
AZ,85365,Yuma West Mobile Home Park,30,704,
AZ,85367,City of Yuma,103264,1373,
AZ,85371,Bouse Dwid,142,2772,
AZ,85371,Desert Sky Dwid,90,573,
AZ,85371,Harrisburg Utility Company,1556,1092,
AZ,85371,Parker Town of,3087,84,
AZ,85371,Quartzsite Town of,2761,603,
AZ,85371,Wenden Domestic Water Improvement District,600,2586,
AZ,85373,Epcor Water - Tierra Del Rio,4688,2258,
AZ,85375,Epcor Water - North East Agua Fria,10087,3311,
AZ,85375,Vistancia Public Water System,10263,1541,
AZ,85375,Saguaro Acres Cfd,175,1053,
AZ,85382,Rose Valley Water Company,6202,1298,
AZ,85387,Saguaro View Mgmt Company,365,1082,
AZ,85387,Desert Oasis,5011,1524,
AZ,85387,Two Tanks Community Well,76,558,
AZ,85390,Country Club Acres Water Inc.,431,112,
AZ,85390,Caballeros Water Company,100,1673,
AZ,85390,G Lazy B Mobile Home Park,25,18,
AZ,85390,Stonehedge Estates,161,1037,
AZ,85390,Aguila Water Service,962,13,
AZ,85396,Festival Ranch,5123,1929,
AZ,85501,Holiday Hills Mobile Home Park,430,10,
AZ,85501,Pueblo Heights Mobile Home Park,400,53,
AZ,85501,August Hills Mobile Home Park,41,52,
AZ,85501,Apache Trail Mobile Home Park,130,559,
AZ,85501,H A V Properties LLC,35,269,
AZ,85530,Adoc Aspc Fort Grant,800,13,
AZ,85530,Ash Creek Water Company,300,0,
AZ,85530,City of Safford,18900,1690,
AZ,85530,Eden Water Company Inc.,400,1888,
AZ,85530,Graham County Utilities - Pima,2840,3754,
AZ,85530,U.S. Department of Justice Federal Bureau of Prisons Federal Correctional Instit,1210,2,
AZ,85532,Town of Payson,17682,1027,
AZ,85532,Pine Strawberry Domestic Water Improvement District,8000,722,
AZ,85532,Globe City of,7396,529,
AZ,85532,Town of Star Valley Water Department,1107,331,
AZ,85533,Verde Lee Water Company,450,1680,
AZ,85533,Loma Linda Water Company,328,24,
AZ,85534,Duncan Town of,365,591,
AZ,85534,Glen Acres Water Co-op,180,1485,
AZ,85534,Hunter Water Town of Duncan,116,1418,
AZ,85534,Lordsburg Water Supply System,3028,269,
AZ,85534,Morenci Water & Electric Company Clifton,1687,732,
AZ,85534,Rodeo Mdw & Mswa,128,1252,
AZ,85534,Virden Water System,118,1586,
AZ,85541,Gardner Water Company,32,2,
AZ,85541,Christopher Creek Haven,30,106,
AZ,85541,Beaver Valley Water Company,150,784,
AZ,85541,Tonto Creek Water Company,242,1,
AZ,85541,Tonto Village Water Company,185,2,
AZ,85541,Payson Water - Deer Creek,372,10136,
AZ,85541,Lamplighter Rv Resort,308,106,
AZ,85541,Jakes Corner Water System,35,1772,
AZ,85541,Ponderosa Glen Mobile Home Park,190,169,
AZ,85541,Star Valley Motel and Mobile Home Park,90,1039,
AZ,85544,Pine Creek Canyon Dwid,227,698,
AZ,85544,Solitude Trails Domestic Water Improvement District,90,748,
AZ,85544,Strawberry Hollow Dwid,48,358,
AZ,85545,Roosevelt Resort Llc,139,642,
AZ,85545,Quail Run Water System,300,805,
AZ,85553,Arroyo Water Company,150,38,
AZ,85602,Empirita Water Company,82,1052,
AZ,85602,Mescal Lakes Water System,1479,18,
AZ,85602,Whetstone Ranch Water System,135,574,
AZ,85602,Willow Lakes Property Owners Association,207,69,
AZ,85603,Naco Water Company Bisbee,201,144,
AZ,85603,Twin Buttes Trailer Park,79,939,
AZ,85606,Bella Vista City Water System,20045,192,
AZ,85606,US Army Fort Huachuca,15603,468,
AZ,85606,City of Douglas,13300,1102,
AZ,85606,Pueblo Del Sol Water Company,12804,18,
AZ,85606,Benson City of Water System,6305,1635,
AZ,85606,City of Willcox,3757,1153,
AZ,85606,Bisbee Douglas Intl Airport,2600,476,
AZ,85607,La Costa Water Users Association,30,409,
AZ,85607,Cochise College Park Water Association,83,532,
AZ,85607,Monte Vista Water Company,150,2509,
AZ,85610,Holiday Water Company,395,1124,
AZ,85610,Sunizona Water Company,27,30,
AZ,85611,Sonoita Valley (south) Water Company,86,986,
AZ,85613,Town of Huachuca City,1854,6,
AZ,85614,Quail Creek Water Company,6192,421,
AZ,85614,Valle Verde Del Norte,300,95,
AZ,85614,Farmers Water Co. Sahuarita Highlands,383,2530,
AZ,85615,Southern Sunrise Water Company Cochise Horseshoe,1542,40,
AZ,85615,Palominas Water Sewer Cooperative,25,806,
AZ,85615,East Slope Water - West,665,127,
AZ,85616,Whetstone Domestic Water Improvement District,940,850,
AZ,85616,Sulger Water Company 2,62,887,
AZ,85616,Desert Winds Mobile Park,34,25,
AZ,85616,Ashley Rose Mobile Home Park,50,676,
AZ,85617,Mcneal Water Company,66,35,
AZ,85617,Ntm Aviation,47,7,
AZ,85620,Naco Estates,75,539,
AZ,85621,Liberty Water Rio Rico,16378,1111,
AZ,85621,Valle Verde Water Company - East,1950,1926,
AZ,85621,Kino Ranch 2,109,2254,
AZ,85621,Town & Country - Preston,430,338,
AZ,85621,Mi Casa Rv Campground,153,2578,
AZ,85623,Mammoth Town of,1472,77,
AZ,85624,Red Rock Acres Homeowners Association,37,290,
AZ,85629,Las Quintas Serenas Water Company,2465,1651,
AZ,85629,Shiloh Water Company,309,1844,
AZ,85629,Sahuarita Village Water,120,27,
AZ,85629,Los Arboles Mobile Home Park,300,3,
AZ,85629,Sahuarita Heights Mobile Home Park,100,38,
AZ,85630,St. David Domestic Water Improvement District,1255,666,
AZ,85630,Stratman Water Company,105,1243,
AZ,85630,Kokopelli Springs Resort,85,15,
AZ,85635,Cloud Nine Water Company,211,175,
AZ,85635,Sierra Vista Mobile Home Village,400,7,
AZ,85635,Sunrise Mobile Home Park,33,32,
AZ,85637,Casa Arroyo Association Inc.,40,46,
AZ,85638,Tombstone City of,1674,2388,
AZ,85640,Avalon Gardens Water System,100,547,
AZ,85640,Baca Float Water Company,900,1305,
AZ,85641,Saguaro Water Company,2748,50,
AZ,85641,Pantano Water Co-op,106,4,
AZ,85641,Dome Well Co-op,28,315,
AZ,85641,Mount Fagan Water Co-op,34,1170,
AZ,85641,Pocketknife Water Co-op,89,1111,
AZ,85641,Rincon Mesa Landowners,75,5,
AZ,85641,Superstition Water Company,60,563,
AZ,85641,Kahlua Well Co-op,90,1321,
AZ,85641,Garigons Gulch Water Co-op,35,893,
AZ,85641,Spanish Trail Water Company,1200,17,
AZ,85643,Winchester Water Company,480,631,
AZ,85645,Pita Water Company,54,1647,
AZ,85646,Aliso Springs Property Owner Association Inc.,56,1822,
AZ,85650,Southland Utilities - Golden Acres,1797,10,
AZ,85653,Marana Domestic Water Improvement District - Culver,554,41,
AZ,85653,Tucson Water Rancho Del Sol Lindo,2862,1153,
AZ,85653,Anway Manville Water Company,729,776,
AZ,85653,Rancho Tierra Blanca Property Owners Association,102,8,
AZ,85653,Rillito Water Users Association,53,65,
AZ,85653,Marana Municipal - Airline Lambert,2443,7876,
AZ,85653,Lyn Lee Water Company,90,66,
AZ,85653,Marana Correctional Facility,625,1214,
AZ,85653,Avra Water Co-op Inc.,7000,1866,
AZ,85658,Davis Ranch Land Owners,40,18,
AZ,85704,Mesaland Water Company,300,11,
AZ,85704,Samalayucca Improvement Association,150,13,
AZ,85704,Mission Palms Apartments,212,70,
AZ,85704,Casitas De Castilian,158,21,
AZ,85704,Oracle North Homeowners Association,93,832,
AZ,85705,Villa Capri Mobile Home Park,342,67,
AZ,85705,Diamond Grove Mobile Home Estates,426,73,
AZ,85705,Crescent Manor Mobile Home Park,200,18,
AZ,85705,Desert Shores Rv Mobile Home Park,220,33,
AZ,85705,Silver Cholla Mobile Home Park,168,119,
AZ,85705,Bermuda Gardens Trailer Park,252,340,
AZ,85705,North La Cholla Mobile Home Park,150,49,
AZ,85706,Ray Water Company Inc.,4500,8,
AZ,85706,Town Country Mobile Home Park,960,5,
AZ,85706,Ranchwood Mobile Park Community,200,27,
AZ,85706,Emery Park Mobile Home Park,192,7,
AZ,85706,Via Verde West Mobile Home Park,156,7,
AZ,85710,Halcyon Acres Water Users Association 1,234,38,
AZ,85710,Halcyon Acres 2,112,12,
AZ,85710,Far Horizons East Mobile Home Park,530,15,
AZ,85711,Catalina Village,107,153,
AZ,85712,Far Horizons Mobile Home Park,250,25,
AZ,85712,Crossroads Park Mobile Home Park,70,9,
AZ,85712,Cammies Foothills Vista Mobile Home Community,80,24,
AZ,85714,Sierra Court Trailer Park,96,10,
AZ,85716,Winterhaven Water Development,810,98,
AZ,85716,Rio Vista Mobile Home Park,237,69,
AZ,85719,Vista Del Norte Mobile Home Park,1000,24,
AZ,85719,Campbell Estates Mobile Home Park,450,63,
AZ,85730,Rincon Country East Rv,912,28,
AZ,85735,Thim Utility Company,200,1182,
AZ,85735,Metropolitan Domestic Water Improvement District - Diablo Village,4037,1026,
AZ,85735,Worden Water Company,60,1308,
AZ,85735,Thim Water Corporation 2,450,810,
AZ,85736,Tucson Water Valley View Acres,426,423,
AZ,85736,Mirabell Water Company,171,23,
AZ,85736,Rancho Sierrita Well Association,65,1590,
AZ,85736,Raindance Water Co-op,136,26,
AZ,85736,Desert Water Co-op,150,8,
AZ,85736,Sierrita Mountain Water Co-op,258,15,
AZ,85736,Wildflower Water Co-op,115,40,
AZ,85736,Tucson Water Sierrita Foothills,67,3330,
AZ,85736,Deep Well Co-op,18,1337,
AZ,85736,Wells Fargo Water Company,200,12,
AZ,85736,Francesca Water Co. Amber Ann,120,3122,
AZ,85739,Los Cerros Water Company Inc.,2535,45,
AZ,85739,Goodman Water Company,1958,663,
AZ,85739,Tucson Water Catalina,1047,11,
AZ,85739,Mesquite Well Group,42,12,
AZ,85739,Coronado Forest Drive Water Co-op,35,9,
AZ,85739,Catalina Country Mobile,76,9,
AZ,85739,Orchard Valley Mobile Home Park,75,68,
AZ,85739,Lazy A Mobile Home Park,32,18,
AZ,85741,Sieta Casa Joint Venture,36,55,
AZ,85741,Carolanne Drive Homeowners Association,72,23,
AZ,85742,Oro Valley Water Countryside,5155,50,
AZ,85742,Gator Water,22,1170,
AZ,85742,Pico Vista Community Well,45,1446,
AZ,85743,Sandario Water Company,1062,195,
AZ,85743,Rancho Del Conejo Community Water Co-op,900,2116,
AZ,85743,Tierra Linda Homeowners Association Water Company,327,2277,
AZ,85745,Lazy C Water Services,350,1802,
AZ,85747,Tucson Water Thunderhead,160,33,
AZ,85747,Cactus Country Rv Resort,486,8,
AZ,85755,La Cholla Airpark,250,346,
AZ,85756,La Casita Water Company 1,216,2259,
AZ,85756,Adoc Tucson,4500,1067,
AZ,85756,Trails West Mobile Home Park,750,691,
AZ,85756,Voyager Water Company,6314,623,
AZ,85756,Mobile Home Properties,93,1552,
AZ,85756,Klafter Well Co-op,45,623,
AZ,85756,Wilmot Water Users Group,30,710,
AZ,85756,Lazy Acres Mobile Home Park,75,986,
AZ,85901,Voyager At White Mountain Lakes WC,1500,18,
AZ,85901,Cedar Grove Water Company,1052,2,
AZ,85901,Mountain Glen Water Servic Linden Trails,853,1924,
AZ,85901,Timberland Acres Domestic Water Improvement District,860,425,
AZ,85901,Watco Water,748,548,
AZ,85901,Lord Az Water Wilderness,499,810,
AZ,85901,Navajo Water - Chaparral Pines,237,7023,
AZ,85901,American Indian Christian Mission,37,984,
AZ,85901,Show Low Crossroads Homeowners Association,33,582,
AZ,85901,Timber Knoll Domestic Water Improvement District,108,1602,
AZ,85901,Timberline Mobile Home Park,350,1,
AZ,85901,Country Lane Trailer Park,280,30,
AZ,85902,City of Show Low,17139,1755,
AZ,85902,Winslow City of,9789,36,
AZ,85902,Snowflake Town of,5590,356,
AZ,85924,Old Concho Water Users,40,696,
AZ,85925,Springerville Town of,1972,868,
AZ,85927,Alpine Domestic Water Improvement District,985,1,
AZ,85927,Aspc Apache,540,532,
AZ,85927,Eagar Town of,4842,1250,
AZ,85927,Livco Water Company,815,696,
AZ,85927,Lord Az Water 2 - Winchester Trails,337,530,
AZ,85927,Ojo Bonito Estates Domestic Water Improvement District,53,1,
AZ,85927,Pinecrest Water Company,84,3,
AZ,85927,Sanders School District,350,55,
AZ,85927,St. Johns City of,3800,69,
AZ,85927,Vernon Domestic Water Improvement District,100,37,
AZ,85927,Vernon Valley Water System,45,3,
AZ,85928,High Country Pines Water Company,322,11,
AZ,85928,Heber Domestic Water Improvement District,863,21,
AZ,85928,Buckskin Artists Community,375,942,
AZ,85929,Porter Mountain Domestic Water Improvement District,313,43,
AZ,85929,Misty Mountain Domestic Water Improvement District,65,519,
AZ,85929,Porter Creek Domestic Water Improvement District,300,43,
AZ,85929,Wonderland Acres Domestic Water Improvement District,380,28,
AZ,85929,Sky Hi Domestic Water Improvement District,360,2,
AZ,85929,Running Bear Mobile Resort,150,14,
AZ,85929,Pinetop Water Community Facilities District,3250,525,
AZ,85934,Clay Springs Domestic Water Improvement District,380,18,
AZ,85935,Ponderosa Domestic Water Improvement District,4933,99,
AZ,85937,A Petersen Water Company,105,393,
AZ,85939,Sweetwater Ranch - Town of Taylor,180,3781,
AZ,86001,Flagstaff Ranch Water Company,600,1353,
AZ,86001,Forest Highlands Water Company,1569,1075,
AZ,86001,Kachina Village Domestic Water Improvement District,3500,9,
AZ,86001,Doney Park Water,8885,314,
AZ,86001,Lake Mary Country Store,130,9,
AZ,86001,Heckethorn Water Company,90,679,
AZ,86001,West Village Water Company,210,1228,
AZ,86001,Mountain Dell Water Inc.,215,19,
AZ,86001,Hidden Hollow Mobile Home Community,400,1465,
AZ,86001,Utility Source Llc,990,1493,
AZ,86003,City of Flagstaff,67000,1473,
AZ,86003,Grand Canyon National Park,15288,1277,
AZ,86003,Page City of,7777,1221,
AZ,86022,Centennial Park Domestic Water Improvement District,1267,1165,
AZ,86023,Adot Airport Grand Canyon,2210,162,
AZ,86023,Hydro Resources-tusayan,1710,29,
AZ,86025,Woodruff Domestic Water Company Inc.,140,57,
AZ,86029,Holbrook City of,5318,62,
AZ,86040,Greenehaven Water Company,580,21,
AZ,86046,Valle Airport Grand Canyon,430,192,
AZ,86301,Granite Dells Water Company,50,391,
AZ,86301,Granite Park Homeowners Association,28,1710,
AZ,86301,Dells Water Company Inc.,163,51,
AZ,86301,Cactus Mobile Ranch,106,494,
AZ,86301,Prescott Valley WD Upper,50609,1747,
AZ,86303,Bradshaw Water Company Inc.,500,1665,
AZ,86303,Groom Creek Water Users,419,352,
AZ,86303,Sherman Pines Water Company,50,255,
AZ,86303,Pinehurst Water Company,54,352,
AZ,86305,Icr Water Users Association,359,1354,
AZ,86305,Inscription Canyon Ranch Water System,314,987,
AZ,86305,Granite Oaks Water Users Association,1200,80,
AZ,86305,Highland Pine Domestic Water Improvement District,450,1728,
AZ,86305,American Ranch Domestic Water Improvement District,140,963,
AZ,86305,Jackson Acres Domestic Water Improvement District,30,35,
AZ,86305,Beverly Gardens Trailer Park,120,1918,
AZ,86314,City of Prescott,43217,1619,
AZ,86314,Mingus West Water System,309,38,
AZ,86322,Lake Verde Water Company,125,1457,
AZ,86322,Verde Lakes Water - Big Valley,375,1503,
AZ,86322,Montezuma Heights Water,60,2378,
AZ,86322,White Hills Trailer Park,150,875,
AZ,86322,Rainbow Acres,150,861,
AZ,86322,Green Valley Mobile Home Park,190,1585,
AZ,86322,Clear Creek Mobile Home,25,1752,
AZ,86323,Chino Meadows II,2350,16,
AZ,86323,Appaloosa Water Company,600,1379,
AZ,86323,Quail Ridge Domestic Water Improvement District,82,2027,
AZ,86323,Acme Water - Yavapai Estates,243,1192,
AZ,86323,Road Runner Mobile Home Park,60,25,
AZ,86323,Chino Valley Park,65,139,
AZ,86323,Manneken Apartments,34,1729,
AZ,86324,Cottonwood Municipal Water Cw1,10895,10078,
AZ,86324,Bent River Apt Enchantment Resort,50,1502,
AZ,86324,On The Greens,173,427,
AZ,86325,Oak Creek Public Service LLC,650,1878,
AZ,86325,Oak Creek Valley,450,1333,
AZ,86326,Cordes Lakes Water Company,3275,401,
AZ,86326,Camp Verde Water System,4243,4258,
AZ,86326,Clarkdale Municipal Water System,3714,1338,
AZ,86326,Verde Valley Manor,275,750,
AZ,86326,Rio Verde Rv Park,155,5025,
AZ,86326,C-oasis Park,54,11,
AZ,86327,White Horse Ranch Owners Association,292,1682,
AZ,86327,Mingus Mountain Academy,130,1684,
AZ,86327,Humboldt Water System,720,1486,
AZ,86327,Acme Water - Blue Hills,138,1322,
AZ,86327,Softwinds Mobile Home Park,66,2307,
AZ,86332,Walden Meadows Community Co-op,750,33,
AZ,86332,Peeples Valley Water Company,500,635,
AZ,86332,Acme Water - Thunderbird Meadows,305,641,
AZ,86332,Yavapai Country Club Estates Water Co.,100,564,
AZ,86332,Kirkland Mobile Home Park,80,1211,
AZ,86333,Arcosanti Camp,115,1059,
AZ,86333,Bradshaw Mountainview Water,1080,1139,
AZ,86333,The Orme School of Arizona,118,12,
AZ,86333,Chimney Estates,90,1475,
AZ,86335,Montezuma Rimrock Water Company,390,1467,
AZ,86335,Beaver Creek Store,100,711,
AZ,86336,Oak Creek Water Company 1,1500,2376,
AZ,86336,Sedona Venture Water Company,480,642,
AZ,86336,Cross Creek Ranch,50,1365,
AZ,86336,Cup of Gold Water Company,42,1,
AZ,86336,Michaels Ranch Water Users Association,50,711,
AZ,86336,Oak Creek Utility Corporation,62,1771,
AZ,86336,Cathedral Vista Water Company,106,1929,
AZ,86336,Cathedral Rock Estates Water Co-op,31,1191,
AZ,86336,Living Springs Mobile Home Park - Rainbow Trout Farm,100,4,
AZ,86336,Red Rock Crossing Mobile Village,50,2,
AZ,86338,Big Park Water Company,7092,3395,
AZ,86338,Freeport Mcmoran Bagdad Town,3200,1735,
AZ,86343,Crown King Water Company,203,697,
AZ,86351,Valley Vista,1472,560,
AZ,86351,Little Park Water Company,223,1574,
AZ,86351,Pine Valley Water Company,350,1496,
AZ,86401,Truxton Canyon Water Company,2139,2251,
AZ,86401,Ranch Water Service Inc.,135,1146,
AZ,86401,Walnut Creek Water Company,680,2368,
AZ,86403,Epcor Water - Lake Havasu,4640,3691,
AZ,86404,Havasu Heights Domestic Water Improvement District,420,881,
AZ,86406,Horizon Six Domestic Water Improvement District,560,2345,
AZ,86409,Cerbat Water Company,653,461,
AZ,86413,So Hi Domestic Water Improvement District,500,16,
AZ,86413,Paradise Trails Pioneer Valley Ws,61,1705,
AZ,86413,Az State Prison - Geo Group - Kingman,3500,1632,
AZ,86413,Oatman Water Company,280,5422,
AZ,86413,Katherine Resorts Landing,58,5,
AZ,86426,Epcor Water - Camp Mohave,190,959,
AZ,86426,Epcor Water - Rio Vista Ranches,59,1003,
AZ,86426,Sunrise Vista Utilities,1500,1045,
AZ,86426,Snowbird Rv Park,180,7,
AZ,86429,Epcor Water - Desert Foothills,3067,29,
AZ,86429,Katherine Landing Dwtp,1300,1133,
AZ,86429,Katherine Heights,415,971,
AZ,86432,Beaver Dam Water Company System 1,984,1606,
AZ,86432,Biasi Water Company,370,1757,
AZ,86432,Beaver Dam East Domestic Water Improvement District,75,1623,
AZ,86432,Sun Shiners Mobile Home Park,136,1983,
AZ,86432,Virgin Mountain Estates Mobile Home Park,100,24,
AZ,86432,Chief Sleep Easy Tp,124,1853,
AZ,86432,Beaver Dam Filling Station,35,2011,
AZ,86440,Epcor Water-willow Valley / King Street,1403,567,
AZ,86440,Fort Mojave Tribal Utility Authority,2423,1926,
AZ,86440,Lagoon Estates Water Company Unit 2,90,1045,
AZ,86440,Golden Shores Water Company,3790,2494,
AZ,86442,Silverview Rv Park,800,44,
AZ,86442,Silver Creek Rv Park,280,97,
AZ,86445,White Hills Water Company Unit 1,90,2585,
AZ,86445,Ghr Landowners Association Water Co-op,280,1991,
OR,97001,Chenowith People's Utility District,4500,111,41065
OR,97001,City of The Dalles,12494,601,41065
OR,97001,Dufur City of,610,16,41065
OR,97001,Dufur South Basin,90,89,41065
OR,97001,Foley Lakes Mobile Home Park,300,0,41065
OR,97001,Hazel Dell Orchard,260,36,41065
OR,97001,Maupin City Of,420,40,41065
OR,97001,Mosier City of,450,15,41065
OR,97001,Rowena Crest Manor,47,7,41065
OR,97001,Rowena Dell Water System,30,8,41065
OR,97001,Sportsmans Park Water Association,150,2398,41065
OR,97001,Tooley Water District,42,91,41065
OR,97001,Tygh Valley Water District,247,485,41065
OR,97001,View Point Trailer Court,160,3,41065
OR,97001,Wamic Water Association,130,14,41065
OR,97001,Young Life,482,1531,41065
OR,97002,Salem Public Works,192000,1130,41047
OR,97002,North Clackamas County Water Commission,87700,249,41047
OR,97002,South Fork Water Board,65000,418,41047
OR,97002,Clackamas River Water - Clackamas,41338,968,41047
OR,97002,City of Keizer,37505,342,41047
OR,97002,Lake Oswego Municipal Water,36453,369,41047
OR,97002,Oregon City,33940,1236,41047
OR,97002,Oak Lodge Water District,30000,1154,41047
OR,97002,City of West Linn,25002,1246,41047
OR,97003,Banks Water Department,2070,122,41067
OR,97003,City of Beaverton,70000,1002,41067
OR,97003,City of Cornelius,12165,989,41067
OR,97003,City of Forest Grove,23080,850,41067
OR,97003,City of Hillsboro,88243,884,41067
OR,97003,City of Sherwood,19505,399,41067
OR,97003,City of Tigard,60236,425,41067
OR,97003,City of Tualatin,26879,1252,41067
OR,97003,Crown Mobile Home Park,42,1013,41067
OR,97003,Fir Grove Homeowners Association,450,487,41067
OR,97003,Gaston City of,625,463,41067
OR,97003,Hillsboro-cherry Grove,1456,290,41067
OR,97003,Joint Water Commission,397769,256,41067
OR,97003,La Water Co-op,2500,480,41067
OR,97003,Laurel Acres Water Company Inc.,50,39,41067
OR,97003,Laurelwood Water Users,200,40,41067
OR,97003,North Plains Water Department,3095,4752,41067
OR,97003,Parrett Mountain View Estates,140,0,41067
OR,97003,Rainbow Ends Water System,50,0,41067
